2025-09-13 11:41:47,552 - =====================Start Training=====================
2025-09-13 11:41:47,552 - config: mocolsk_v1_20x
2025-09-13 11:41:47,552 - description: mocolsk | 20x | ch=32
2025-09-13 16:21:00,473 - Epoch 53: train_loss = 0.00009736, rmse_val = 0.9491 K
2025-09-13 16:26:15,539 - Epoch 54: train_loss = 0.00009622, rmse_val = 0.9462 K
2025-09-13 16:31:30,630 - Epoch 55: train_loss = 0.00009590, rmse_val = 0.9433 K
2025-09-13 16:36:45,745 - Epoch 56: train_loss = 0.00009566, rmse_val = 0.9436 K
2025-09-13 16:42:01,271 - Epoch 57: train_loss = 0.00009461, rmse_val = 0.9455 K
2025-09-13 16:47:16,674 - Epoch 58: train_loss = 0.00009401, rmse_val = 0.9365 K
2025-09-13 16:52:32,472 - Epoch 59: train_loss = 0.00009347, rmse_val = 0.9448 K
2025-09-13 16:57:47,346 - Epoch 60: train_loss = 0.00009325, rmse_val = 0.9402 K
2025-09-13 17:03:02,492 - Epoch 61: train_loss = 0.00009239, rmse_val = 0.9397 K
2025-09-13 17:08:17,470 - Epoch 62: train_loss = 0.00009175, rmse_val = 0.9368 K
2025-09-13 17:13:32,802 - Epoch 63: train_loss = 0.00009137, rmse_val = 0.9414 K
2025-09-13 17:18:48,373 - Epoch 64: train_loss = 0.00009094, rmse_val = 0.9404 K
2025-09-13 17:24:03,754 - Epoch 65: train_loss = 0.00009023, rmse_val = 0.9484 K
2025-09-13 17:29:19,106 - Epoch 66: train_loss = 0.00008979, rmse_val = 0.9429 K
2025-09-13 17:34:34,117 - Epoch 67: train_loss = 0.00008928, rmse_val = 0.9391 K
2025-09-13 17:39:49,462 - Epoch 68: train_loss = 0.00008901, rmse_val = 0.9406 K
2025-09-13 17:45:04,423 - Epoch 69: train_loss = 0.00008832, rmse_val = 0.9432 K
2025-09-13 17:50:20,219 - Epoch 70: train_loss = 0.00008779, rmse_val = 0.9419 K
2025-09-13 17:55:35,587 - Epoch 71: train_loss = 0.00008732, rmse_val = 0.9447 K
2025-09-13 18:00:50,905 - Epoch 72: train_loss = 0.00008687, rmse_val = 0.9417 K
2025-09-13 18:06:06,176 - Epoch 73: train_loss = 0.00008639, rmse_val = 0.9522 K
2025-09-13 18:11:21,179 - Epoch 74: train_loss = 0.00008592, rmse_val = 0.9501 K
2025-09-13 18:16:36,694 - Epoch 75: train_loss = 0.00008546, rmse_val = 0.9406 K
2025-09-13 18:21:52,312 - Epoch 76: train_loss = 0.00008506, rmse_val = 0.9402 K
2025-09-13 18:27:07,762 - Epoch 77: train_loss = 0.00008443, rmse_val = 0.9496 K
2025-09-13 18:32:23,262 - Epoch 78: train_loss = 0.00008409, rmse_val = 0.9429 K
2025-09-13 18:32:23,262 - Early stopping, best rmse_val = 0.9365 K
